SST,Salinity,Chlorophyll,Coral_Health
26.855293,34.962105,1.3597192,0.5561171
26.104595,35.110844,1.0831469,0.916994
24.810434,34.987247,1.7891899,1.0
27.704723,34.548676,1.4250667,0.6257229
25.123402,34.191986,1.5194526,0.8200873
25.667465,35.49883,1.3345869,1.0
25.663671,34.71605,1.2664832,0.8402602
25.77055,34.924095,1.7291285,0.34538865
26.781229,35.33957,1.1063298,0.47239074
25.658464,34.928032,1.6250272,0.57714045
26.569433,35.428837,1.6546444,0.6221063
25.981625,35.196682,2.2243772,0.94954294
25.871357,34.637356,1.7552458,0.9402638
26.60585,34.79074,1.0557449,0.7420391
24.383638,35.10853,2.3701463,0.7881871
23.834736,34.481785,1.0502295,1.0
25.789417,35.08686,1.0609488,0.65054756
26.76915,35.341705,1.2632518,0.4444211
27.087795,35.055935,1.2664429,0.63037235
26.380346,34.627808,1.1884918,0.5177051
25.23243,35.29412,1.1265222,0.84438765
25.654636,35.078896,1.7379423,1.0
25.052507,35.20572,1.657311,0.78662986
26.135607,35.317715,1.1111221,1.0
26.901443,34.94187,1.3891971,0.9176168
26.356174,35.00868,1.3976303,0.34085706
26.298998,35.170036,1.7711557,0.7163362
25.332918,34.664295,1.5250224,0.74991417
24.69378,35.26711,1.4211776,0.656882
24.74144,34.821503,1.3404034,0.66502243
26.399832,35.534718,1.2907972,0.7518778
25.553194,35.030457,1.8416932,0.54111826
26.588737,35.10883,1.1006432,0.5600526
27.496758,35.157505,1.4377482,0.8357001
25.218206,34.723125,0.94090843,0.35361266
25.174911,34.897247,1.4794867,0.9818907
25.130287,34.840862,1.0287174,0.70774776
27.072268,34.79608,1.6236421,0.32055926
27.2456,35.32742,1.11533,0.8915706
26.929945,35.469494,1.3991545,0.80461365
22.835613,35.741558,1.2428466,0.5542937
25.664057,34.665985,1.5260415,0.62795
25.980003,34.622993,1.4145025,0.7023517
25.589676,34.8849,1.3318884,0.53594303
26.154293,35.37286,1.4283748,0.7572652
26.554337,34.543377,0.99572295,0.56647277
26.165152,35.080956,1.4870352,0.69794095
25.829317,35.10771,1.2617435,0.6736611
24.067507,35.014137,1.8313087,0.93036467
25.868418,34.046036,1.9593487,0.95041823
25.225971,34.734657,1.3196251,0.8319357
24.809628,34.903698,0.84766996,0.46129897
26.821157,35.387386,1.1620696,0.4037667
26.89539,34.751434,1.5401193,0.36772475
24.48864,34.716877,1.3278588,0.31875968
26.483498,34.74818,1.5072414,0.81707853
24.37922,35.101177,1.4250064,0.75500095
26.464556,35.263203,1.3521966,1.0
26.911694,34.740437,1.2831545,0.46584693
27.005655,35.127075,0.8991825,0.7449683
28.12748,34.871796,1.0117381,0.38206238
26.90301,35.255585,1.0732449,0.9436106
26.581713,35.166874,1.4923534,0.8873706
24.988094,35.00264,0.9626836,0.93812513
26.717533,34.862156,1.4104668,0.7992967
24.700518,35.07841,1.5319221,0.46899757
25.139288,35.35325,1.1243675,0.7195216
26.332773,34.90741,1.8786209,0.84966904
25.678017,34.60217,1.4288962,0.38993934
25.980732,34.886257,1.0887243,1.0
24.692736,34.68206,1.1580062,0.7751454
25.21155,34.497543,1.5107195,1.0
25.689884,34.655907,1.5080992,0.634932
25.000374,34.64764,1.4342226,0.83914715
26.136156,35.088215,1.3015109,0.44624385
25.784307,34.34246,1.2623614,0.41777843
26.896471,35.448627,1.4844623,0.60455316
25.182644,35.035633,0.98738086,0.75140506
25.33372,35.01001,1.2424277,0.86081713
26.102142,34.871063,1.239391,0.454144
26.942797,35.250916,1.0396061,0.9274777
26.843468,35.06201,1.2936082,0.60768205
24.494488,35.27623,1.7401472,0.45242658
26.90785,35.335373,1.2391732,0.7213944
25.601881,34.712673,1.2663177,0.57851535
26.223778,35.453506,1.2391888,0.56699455
25.95942,34.9042,1.3768252,0.8801984
27.01516,34.274017,1.52782,0.95524275
26.418055,34.967117,1.5431949,0.6389773
26.891003,34.989605,1.4424357,0.38435468
24.83024,34.907864,1.5034897,0.82940793
25.067741,35.10597,1.5240091,0.8920357
25.359612,34.688396,1.2013474,0.6492116
25.224812,34.730637,1.7911171,0.5187419
26.304369,34.851467,1.6007698,0.5580045
24.68473,35.10264,1.2310076,1.0
26.92698,34.70578,1.2669193,0.7238151
26.904755,34.897247,1.0969192,0.69461447
26.863525,34.88007,1.1278557,0.7912809
27.455023,34.740677,1.4693011,0.70492375
24.482214,34.914,1.1557721,0.78559875
24.371265,35.45327,1.4333636,0.49764773
27.32264,34.662113,2.003859,0.2823488
25.094864,34.91681,1.2507843,0.8378759
27.06557,35.181694,1.276869,0.5910579
23.622496,34.94133,1.3022927,0.75675017
25.325663,34.900417,1.5457768,0.55813724
25.383848,34.70921,0.99110603,0.5700233
25.4187,34.848003,1.374804,0.3424745
24.768858,34.921925,0.95597637,0.45741937
25.875166,34.946644,1.1445692,0.66763204
25.32628,34.587082,1.296311,0.66087055
27.126429,34.58198,1.2324691,0.23943232
25.399212,35.375195,1.2652109,0.5599681
26.545986,34.86348,1.0930734,0.8282699
26.57641,35.024406,1.3825085,0.9133918
24.925285,34.78216,0.9824393,0.69520056
25.932507,34.73087,1.176011,0.82736987
27.097734,35.054604,1.5343251,0.7218669
25.876549,35.224213,1.7272168,0.50473964
25.84501,35.046696,1.2806041,0.81588906
26.742895,35.149307,1.072992,1.0
24.911781,34.236626,1.281646,1.0
25.206364,35.05342,1.3616722,0.9258879
26.098326,34.645264,1.0726532,0.30797696
26.282467,34.68684,1.743746,0.77829075
25.456419,34.745235,1.6354965,1.0
25.3682,34.409256,1.2078028,0.19960469
25.933697,35.103264,1.5970768,0.6451951
26.31677,34.779423,1.3601102,0.7570762
25.957031,34.542473,1.0058662,0.67635775
26.962603,35.344364,1.9421258,0.6253072
26.467262,34.47676,1.0161409,0.7731303
27.905893,35.27111,0.9631806,0.99543154
25.9405,35.546963,1.7811589,0.7552748
26.615244,35.050125,1.1843249,0.7371938
25.90897,34.87907,1.6073048,0.73611224
26.314207,34.71167,0.7331719,0.10425469
28.711535,35.422226,1.2583593,0.3946288
26.69105,35.0745,1.458116,1.0
26.8181,35.208084,2.0697992,0.57798094
25.391926,35.623543,1.4576478,0.8979873
26.799623,34.74632,0.97193414,0.8966269
24.179678,35.0057,1.8757838,0.512101
26.06208,34.994507,0.94548905,0.62590986
26.061367,35.08443,1.0392501,0.58142644
25.357391,34.68895,1.4785932,0.48619127
26.933304,34.385857,1.3344908,0.89808804
26.73084,35.38451,1.1489933,0.93127525
25.74648,35.605915,1.1873578,0.3064967
27.18679,34.8382,1.531787,1.0
26.251722,34.73538,1.7145126,0.6892273
25.407314,35.32259,1.7395827,1.0
26.555073,34.913994,1.1185148,0.497738
24.496687,34.910976,1.4765757,0.6532234
27.777187,34.789326,1.1188709,0.27414563
24.868639,35.089558,1.0683101,0.49993643
27.818026,34.84314,2.2127068,0.48431253
26.357904,34.58225,1.6533278,0.69303876
26.532103,35.117485,0.9186085,0.49145764
24.773005,34.709316,1.7188673,1.0
27.010096,34.899616,1.8353394,1.0
26.476933,35.21944,1.9966767,0.50910383
25.986652,34.289417,1.6045299,0.7281435
27.463583,35.46524,1.1507472,1.0
24.14627,35.037964,1.6854285,0.6686218
26.03584,34.772648,0.89909464,0.8701022
27.835287,34.490196,1.5542648,0.7158329
28.64681,35.371742,1.2580016,0.48649687
25.371586,35.12187,1.8289772,0.8227556
25.041254,35.386646,1.7965624,0.8405104
27.688213,34.614746,1.4125588,0.4097331
26.381475,34.845703,1.3746293,0.6105754
24.491009,35.03899,1.1159813,0.79700726
25.222979,34.950962,1.8738058,0.92247486
25.506586,34.75572,1.2899631,1.0
25.446056,35.09597,1.396536,1.0
26.304281,34.709095,1.3595245,0.770702
25.573,35.351295,1.7700635,0.930595
26.506315,34.420937,1.3236686,0.94186234
24.874393,34.65758,1.584053,0.69168967
25.768843,34.205063,1.7071149,0.7802802
26.53412,35.138252,1.3143742,0.3126142
25.182985,34.68731,1.5669396,0.6517156
25.598335,35.233707,0.9978654,0.4817232
24.685629,34.849735,1.3057736,0.5899601
26.621778,35.15384,1.3693111,0.7403595
26.0012,34.911995,1.098668,0.5942611
24.627129,34.69803,1.3420619,0.6506907
24.824928,34.786514,1.073299,1.0
25.714819,34.227234,1.2467703,0.77735037
26.294813,35.036358,1.4586644,0.8805766
26.859276,34.92761,1.3815432,0.7795016
25.61865,35.17645,1.4739972,0.63752156
27.515125,34.658463,0.8512851,0.57449406
25.659254,35.00947,1.4490471,0.28898934
26.810858,34.840225,1.371986,0.97744983
26.46928,34.690804,1.4609497,0.5223101
28.476746,34.764862,1.2942404,0.49584538
27.29551,35.114746,1.5329769,0.64713526
24.784708,35.22383,1.0687323,0.71902406
24.814348,35.224247,1.5469688,0.7951009
26.89005,35.15586,0.99590504,0.4054945
26.871498,34.808018,1.3779758,0.45612895
26.59089,35.149277,1.4318928,0.6546066
25.683496,35.17799,1.6580389,0.74721026
24.713097,35.182095,1.4691737,0.6909311
26.356094,35.132656,1.2467176,0.54175365
27.387423,34.702858,1.1190464,0.8122792
27.007532,35.028778,1.3413872,0.8105655
25.85828,34.747353,1.1590177,1.0
25.259562,35.197197,1.3211768,0.6333609
27.705627,34.860577,0.9899165,0.5208127
24.856848,34.479984,1.3208334,0.92870003
26.458916,34.701557,1.50554,0.8521991
27.09836,35.602646,1.1966944,0.65880585
26.49385,35.068863,1.3601431,0.5356043
26.263285,34.653553,1.0861133,0.5611739
26.51746,34.787468,1.5796423,0.856444
24.917559,34.69032,1.055394,0.85861146
26.864029,34.94468,1.6352774,0.7868964
24.650654,34.21323,1.3596429,0.73181957
24.76814,34.628338,1.1429456,0.97226167
25.16799,34.82077,0.98536336,0.50579673
25.414997,35.03762,1.3951164,0.5144698
28.930191,35.196022,1.3598642,0.7931319
25.881302,34.763103,1.3986957,0.6051838
26.036434,35.28403,1.3730305,0.8542244
26.991549,35.613525,1.0590116,0.78384846
25.152546,34.970158,0.99715817,0.47867024
25.993614,35.024666,1.0985856,0.5101248
25.92608,34.934055,0.7019628,0.63279486
25.862083,34.91904,1.7048086,0.3251086
25.18474,35.08147,1.807486,1.0
26.056349,35.142235,1.0173274,0.6416931
25.156984,34.96815,0.8861666,0.45483685
26.805382,35.4476,1.5973741,0.49429587
28.810854,35.500114,1.039272,0.97077465
25.886982,34.87501,1.7099229,0.8445949
26.050346,34.51183,1.7741153,0.45893976
25.679129,35.18746,1.7631139,0.6073003
27.215534,35.21816,1.6778182,0.9047347
26.414175,35.028233,1.3108996,0.49538887
27.845434,35.031918,1.1912138,0.7280821
24.51095,34.82592,1.3433384,0.7189265
26.374664,34.945847,1.0082443,0.45981514
27.610256,34.997578,1.1672043,0.74692845
25.787642,35.187286,1.6543132,0.42138952
25.528336,35.17134,1.556992,0.7986692
25.962624,34.825478,1.3348758,0.77993786
25.65563,34.998222,1.1607505,1.0
26.046652,35.19224,1.6898745,0.71248
25.579678,35.134514,1.789481,0.81580746
24.255165,34.68205,1.0656182,0.49014848
26.324905,34.244,1.3562013,0.7811772
25.624313,35.11525,1.622622,0.7603521
25.926243,35.12875,1.3604156,0.6712173
25.15907,35.08157,1.6388825,0.9294705
26.081745,35.397053,0.9506855,0.6326097
26.360323,34.732204,1.3346173,0.7355243
24.633535,34.808468,1.1943767,1.0
25.656513,35.77668,1.2905483,0.292882
27.791037,34.70625,1.1422249,0.54174984
25.808493,35.296,1.5670161,0.55233455
26.30723,35.48531,1.0213422,0.39389578
26.004272,35.453022,1.13302,0.47850758
27.55123,35.250286,1.4436071,0.40957922
26.148739,35.03689,1.4613191,0.5751211
27.115871,35.03956,1.360776,0.30094343
24.702526,35.503338,1.1878442,0.5566525
24.154282,34.63157,1.482605,0.37937593
24.775547,34.663147,1.7564807,0.63644767
24.275179,35.22404,1.4390206,0.5419396
23.714157,35.084564,1.9926459,0.8723073
27.496096,34.59232,1.3358727,0.23611563
26.207397,34.826817,1.544278,0.71327686
26.268826,34.845543,1.3561738,0.6537373
27.21852,35.227463,1.3257818,0.891008
24.795473,34.959763,1.4168276,0.98081917
25.513285,35.083595,1.655498,0.79831386
25.68085,34.606354,1.2513028,0.1594247
25.930038,35.116447,1.0175848,0.9310775
27.020359,35.49487,1.2285134,0.66317415
25.052292,34.955956,1.2157089,0.6236996
26.768194,34.84678,1.3455641,0.6378882
25.59949,35.583073,1.8999071,1.0
24.638426,34.452614,1.356503,0.20350648
27.92828,34.789703,1.6324613,0.6578529
25.377375,35.068405,1.237422,0.8849109
24.421974,34.67929,1.2722842,0.7942089
24.997849,35.64353,1.3409468,0.97814256
25.080498,34.91308,1.111852,0.6126716
27.608814,34.952717,1.193225,0.59800184
24.999662,34.228973,1.4784782,0.7342946
25.931978,34.371258,1.5130293,0.67677146
26.286112,35.57956,1.724601,0.6073744
26.143433,35.353416,1.5427984,0.5855293
25.970745,35.329693,1.5046792,0.8231305
26.137016,35.00248,1.1967865,0.9864927
25.136513,35.361057,1.6004373,0.9069727
25.71085,35.187843,1.1254269,0.5771432
25.048462,35.150913,1.3261225,0.39478192
26.565704,35.094498,1.9170333,0.6292679
24.932957,35.18098,1.2190908,0.7286797
26.878815,34.87656,1.5865571,0.79851246
25.235712,35.455414,1.0839022,0.75885403
26.612549,35.11604,1.15635,0.8940019
26.295774,35.116985,1.7257811,1.0
26.281965,35.05489,1.6825615,0.8709095
25.28323,34.62703,1.220335,0.88952696
24.279184,34.510033,1.2033211,0.479395
26.462286,34.989582,1.181978,1.0
25.40551,35.116524,1.4699664,0.98075485
26.042446,34.378193,1.7594348,0.7251808
25.847363,35.30231,1.316648,0.69130844
27.949839,35.033886,1.3863089,0.9308247
26.038172,35.085995,1.2280489,0.73381597
25.86878,35.04927,1.1181583,0.8163127
27.150976,35.423443,1.7196498,0.9486977
26.85179,34.86354,1.6733464,0.7827982
26.540127,34.518543,1.7294579,0.6488597
26.221798,35.173176,1.7149867,1.0
25.409996,35.218033,1.2487355,0.9964282
26.266212,35.310677,1.2120146,0.4090425
25.592909,35.381817,1.3911096,0.78313404
27.12625,35.094162,1.293403,0.33079422
26.30304,35.07917,1.066389,0.6896511
26.278675,35.451485,1.4932585,0.58232737
25.524569,34.50687,1.2305036,0.6792593
25.679235,35.286068,0.88782305,0.87935895
27.907766,35.027824,1.5576048,0.4811395
25.237446,35.570736,1.048831,0.62139845
25.977821,35.20791,1.6299359,0.82851243
27.1404,35.106087,1.3697214,1.0
26.377586,35.52573,0.8557725,0.6763642
26.77713,34.74764,1.330682,0.8593118
25.34118,35.16859,0.9703736,0.52494216
25.389992,35.424576,1.3256379,0.39768556
25.460054,34.530655,1.2347225,0.5700483
26.23446,35.267696,1.6372904,0.8591985
24.83448,34.530437,1.5236381,0.55942196
25.758535,34.853767,1.4513803,0.60391724
25.879957,34.590965,1.4691947,0.5336608
27.303265,35.257065,1.1646812,0.8592307
26.348812,35.29506,1.0694873,0.5534048
25.248081,35.33868,1.604692,0.62857527
26.716087,35.354164,1.3181608,0.49078926
25.492233,34.98631,1.387948,0.7318192
26.998316,35.136105,1.5407299,0.616959
26.59628,34.935513,1.1843747,0.16536954
27.412672,34.654026,1.2879105,0.9750473
25.835339,35.199677,1.2583553,0.8897697
27.836216,35.006706,1.058829,0.8048233
25.625462,35.217686,1.3707225,0.3682426
26.795965,35.22361,0.97189224,0.5077175
27.041075,35.018383,1.7397531,0.9801477
25.115417,35.02035,1.4909946,0.85375184
25.655048,35.13946,1.3932427,0.7540536
26.10138,34.91271,1.2763394,0.7023123
24.779902,34.532932,1.3726848,0.27775642
26.616167,35.128193,1.1872724,0.68649226
24.96768,34.77971,1.3225886,0.961635
25.530285,34.66449,1.1669309,0.64283144
24.73893,35.29716,1.806639,0.7914252
25.552296,35.140522,1.7332364,0.87800145
26.667517,35.069298,1.0366226,0.96651894
24.487804,35.382736,1.3009002,0.8276765
24.78908,35.178116,1.2023468,0.5372672
25.045631,34.9789,1.5834385,0.47498673
26.141094,35.113697,1.2573533,0.57637054
26.204084,35.289337,1.2422507,0.88806266
26.564095,34.76809,1.6711551,1.0
26.46819,34.958813,1.4548664,0.8568942
26.570702,34.75926,1.114357,0.7996048
26.330242,34.59924,1.3844966,0.46686536
26.012894,35.384056,1.3396784,1.0
24.026155,35.15269,1.4820504,0.90441275
27.555052,34.926083,0.8409369,0.413584
24.791222,34.827553,1.343974,0.71578985
24.453497,35.33645,1.2637892,0.3786691
24.411386,35.22053,1.3429242,0.61741537
27.23026,34.812775,1.3662026,0.52514744
25.77222,34.789875,1.5484227,0.30187926
27.552145,34.839138,1.3253549,0.7032057
26.685553,35.47707,1.3238494,0.88812315
27.51499,35.65137,1.0828499,0.69260186
25.474508,35.04648,1.6925105,0.6942647
27.253622,34.913113,0.8535396,1.0
26.689358,35.10532,1.5885944,1.0
24.891676,34.18339,1.5469761,0.61271566
25.240305,34.71295,1.2234317,0.98246384
26.22224,34.96478,1.928254,0.917232
24.220982,35.340992,1.1825591,0.9235804
26.32007,34.966106,1.3325757,0.79076976
25.917543,34.707592,1.2648318,0.32094505
25.982285,35.84954,0.978687,0.6280839
28.515062,35.0859,1.3057921,0.5775224
27.07637,34.842297,1.3033768,0.64729667
27.177639,35.23035,1.4719864,0.7407289
26.00005,35.05758,1.2617377,0.574202
26.947578,34.98487,1.7033681,0.9564011
25.1349,34.41045,1.1883111,0.69601333
26.09644,35.028828,1.2030896,0.6860849
26.672777,34.71311,1.1775297,0.48851532
25.177359,34.57214,1.9426036,0.94379187
25.556053,34.869286,1.1016314,1.0
24.218996,34.447083,1.5832901,0.5947201
25.715044,35.11243,1.0238454,0.7619478
24.73292,35.210617,1.6398147,0.7373777
25.972069,34.862926,0.9913805,0.68515146
26.083721,35.256,1.2752244,0.73748195
24.72589,34.94792,1.181023,0.52990913
27.33182,34.823242,2.1202016,0.62514526
27.004206,34.887177,1.4024922,0.90950435
25.566498,34.909008,0.7831283,0.57419807
26.266562,34.940926,1.8008374,0.42277384
25.8269,34.766785,1.2265086,0.6796556
25.73715,34.662125,1.6002218,0.73367876
25.75431,34.346516,1.4687408,0.6457359
24.96817,34.797478,1.2490793,0.3196235
25.566338,34.967175,1.3155674,0.45218173
27.146738,34.99551,1.4990315,0.65567225
26.990213,34.719093,1.1117555,1.0
27.219189,34.896915,1.7507777,0.64704186
26.495655,34.765415,1.4926171,0.9977913
24.885004,34.85905,1.5208678,1.0
27.259993,34.90078,1.5213559,0.6152061
25.641218,34.890446,1.1945122,0.66389394
25.930481,34.951283,1.2268473,0.9514798
27.523968,35.24306,1.5481645,0.48305994
24.29031,35.728943,2.4199498,0.5908025
26.738794,34.592827,1.3233062,0.16058308
26.916937,34.874035,1.3011438,0.6426731
27.78794,34.82025,1.0428079,0.608081
25.801233,35.072777,1.3063679,0.69302386
26.30535,34.889286,1.3254943,0.76271045
26.595837,34.81541,1.1967947,0.32095215
25.744383,34.89342,1.1093746,0.5370235
26.605421,34.47712,1.5581325,0.61652726
25.892508,34.792744,1.1868654,0.83127993
26.455538,34.874054,1.2104168,0.76779175
24.44608,34.682198,0.9775433,0.39405462
24.740711,34.66345,1.382711,0.971562
26.804781,35.16419,1.4425788,0.74858284
27.25127,34.72026,1.3536085,0.7200083
25.195284,35.041573,1.4676831,0.51659805
25.95599,34.91294,1.2870378,0.6493388
26.097633,34.83236,1.5414681,0.74495643
24.763227,34.6269,1.5999441,0.5435378
27.859842,35.120937,1.4344388,0.655544
25.49674,34.670666,1.1985428,0.34236988
25.913092,35.334713,1.2117184,0.36251524
26.312174,35.077293,1.2490011,0.9716296
25.536942,35.14946,1.529828,0.7445725
24.452414,35.088417,1.4849132,0.6183104
26.080935,35.353695,1.0509222,0.5129632
28.888628,34.979404,1.5699285,0.7895847
26.847944,35.10306,1.1406395,0.7407003
25.387049,35.048805,1.1518139,0.7476192
25.301186,34.760986,1.342296,0.6658892
27.504593,35.221874,1.2031599,0.5738123
25.427593,35.28163,1.5524446,0.91445976
24.486189,34.932137,1.3553163,0.68346107
27.61968,34.620842,1.7577705,0.89751196
25.53489,34.762794,1.3262303,0.4874453
25.03149,34.609478,1.7275589,0.5248641
26.136837,35.062454,1.3595917,0.5372562
24.840845,35.264183,1.8997521,1.0
26.980152,35.293594,1.857458,1.0
25.8934,35.10873,1.282846,0.79385364
27.376188,34.725315,1.2511998,0.45137274
24.909748,35.076897,1.910795,0.74753076
25.15503,35.507988,1.5523558,1.0
27.273159,34.97006,1.8009052,0.70017844
26.85542,35.237705,1.4166161,0.48346725
25.993233,35.56817,2.126685,0.7974853
26.917131,34.9704,1.2643291,0.44960168
26.3898,34.852028,1.5707147,0.79593104
26.157518,34.70936,1.0987705,0.73381805
26.156052,35.11599,1.4345701,0.59253114
25.438772,34.523518,1.3303807,1.0
26.54226,35.579254,1.1461554,0.6931484
27.016262,35.492542,1.5140735,0.4929143
27.01771,34.298965,1.4631866,1.0
27.361233,34.59086,1.5761766,0.9776825
24.535908,34.57303,1.6494603,0.61752933
25.355642,34.731987,1.6210346,0.5469071
25.711933,35.288506,1.3425398,0.8682675
26.439074,34.525513,0.9425159,1.0
24.776466,34.898884,1.7052752,0.62850803
27.743616,34.69,0.99439967,0.786197
26.813757,34.76613,1.0741117,0.6416015
26.428253,34.842247,1.3160279,0.7006199
27.62863,34.670364,1.8760071,0.59941816
28.779146,35.17711,0.8954339,0.6739671
26.120203,34.86827,2.1472666,0.60397106
24.673376,35.04012,1.1785454,0.5439643
25.671867,34.7329,1.1306573,0.6484048
25.182167,34.78026,1.2718451,0.55203646
26.582426,34.935062,1.6876214,0.9726901
27.013689,35.091175,1.3425555,0.62637514
27.310099,34.848682,1.5828357,0.67637634
24.78415,34.599808,1.4064364,0.5902194
25.85417,35.435543,1.0588669,0.8042677
26.79509,35.649437,1.6117958,0.8705821
27.694315,35.31312,1.640817,0.97856474
26.488691,34.72583,1.2963978,0.65294677
25.807222,34.98978,1.2974904,0.6083717
29.165545,34.954544,1.3471357,0.648177
28.300922,34.724552,1.1896837,0.6181713
25.599548,34.893105,0.86613387,0.45241028
25.934063,34.81754,1.4085222,0.29677162
26.234505,35.277153,1.7129369,0.7371051
25.357834,35.1127,1.2787492,0.4797331
25.229738,34.87527,1.6889027,0.86664677
27.02536,35.11091,1.0176102,0.66684777
26.139746,34.759567,1.1597399,0.6831106
26.043823,35.29527,1.8987694,0.35070166
27.516005,34.483116,1.8930404,0.75968343
24.686592,34.830215,1.4222143,0.7105169
25.563747,34.99934,1.2009603,0.15288468
25.603954,35.252666,1.3198797,0.789188
25.841942,34.932533,1.2499188,0.94277483
26.2286,34.916893,1.3301704,0.51270455
25.640182,34.881897,1.2565608,1.0
23.74959,34.733192,1.3997037,0.6278356
27.12587,35.05698,1.6155974,0.73627895
23.466166,34.85826,1.323433,0.664944
25.876648,34.992325,1.2966319,0.6265972
24.168938,35.111904,1.0681835,0.87137073
23.582457,34.71529,1.3504609,0.48014554
27.00812,35.03336,1.8525178,0.5382521
24.171537,35.207253,1.0983487,0.50520396
27.32091,35.094883,1.1268257,0.5791813
26.374088,35.04173,1.4482927,1.0
27.214611,35.243645,1.6614653,0.55732197
25.959627,35.429806,1.6507736,0.48937756
25.55739,35.275764,1.2978977,0.50011134
26.449184,34.790653,1.1061724,0.56263757
25.915976,35.09943,1.1571497,0.61467445
25.43673,35.107903,1.7098736,0.66678697
25.275923,35.024284,1.3459496,0.96175116
26.630732,35.009068,0.9625924,0.62626576
25.42714,35.637794,1.6021689,0.6059458
27.201414,35.190746,1.1694511,0.9354185
25.98029,34.889206,1.5571823,0.5654024
26.597668,34.937904,1.6285435,0.8257331
24.545597,34.86271,1.1008401,0.8848707
25.329155,34.98646,1.3559526,0.4191769
25.068806,35.258736,1.6844808,0.9244446
25.621153,35.164825,1.2472183,0.83645403
24.6758,35.120884,1.7269274,0.63432777
25.25842,35.3954,1.3080838,0.81132376
25.55629,35.318172,1.609036,0.76720554
26.661837,34.634537,1.4625139,0.74753046
27.011993,35.22978,1.2564268,0.5976665
26.47305,34.95963,1.4309895,0.54099554
25.414694,35.247402,1.3593642,0.8650038
26.138134,35.45818,1.3024145,0.6231155
28.132727,34.830635,1.4978199,0.60837847
26.630232,35.242756,1.1588371,0.82780063
26.791729,34.969933,1.8385456,1.0
26.059605,35.04987,1.7953683,0.9117231
25.859257,34.947193,1.9292146,0.5472203
29.45221,35.171837,1.3910234,0.9012686
24.667637,34.97841,1.0064133,0.8148668
26.8014,35.4901,1.0208521,1.0
24.411999,34.860794,1.5050558,0.7967907
26.044313,34.479664,1.2769598,0.5721241
26.16283,35.51166,2.037551,0.67555094
26.004568,34.690063,1.2792789,0.8124547
24.205355,34.859753,1.4893057,0.66520554
25.763191,35.06155,1.4389352,0.9726805
26.25474,35.20871,1.3238583,0.71498305
25.381245,35.10873,1.2952305,0.68403697
26.695507,34.695553,1.2190176,0.87160885
24.989725,35.181614,1.8204254,0.6823709
27.873758,35.05611,1.2032682,0.82806724
27.22455,34.579346,1.4474564,0.51352274
24.852737,35.153,1.2612007,0.95223475
27.515392,35.253326,1.301357,0.7605197
24.740839,34.727528,1.0355108,0.6963147
27.15613,35.062187,0.95876,0.8619081
24.483587,34.919502,1.2417556,0.996862
26.878222,34.99217,1.1841319,0.80281484
26.301575,35.28642,1.0852833,0.7588375
25.960161,34.825962,1.2722243,0.5922414
25.159586,35.139805,1.4197891,0.60708725
25.456005,34.960217,1.743048,0.36002925
27.650118,34.767033,0.99708,1.0
24.973787,34.70263,1.6236477,0.66351175
26.86997,35.373276,1.0797753,0.8151676
24.155369,35.156284,1.2688615,0.90212756
25.958998,35.09658,1.7071192,0.5633961
26.832531,35.165485,1.1034919,0.79731244
25.964752,34.599194,1.425279,0.54774386
26.37024,34.80245,0.96387357,1.0
25.224836,34.534767,1.1153342,0.6932126
25.561852,35.173763,1.5071564,0.9481194
25.988136,35.14508,1.7283565,0.5080728
24.854023,35.212357,1.2283418,0.54102254
25.433752,35.51026,1.7531025,0.3901535
25.916168,35.168938,1.437411,0.5919498
26.067114,34.999187,1.2497652,0.48719132
25.054703,35.588707,1.4372809,0.49780592
26.160492,34.724957,1.1119692,0.3727994
26.410748,34.78603,1.4557992,0.51006246
25.86284,35.055256,1.0945266,0.8134219
25.671143,34.763615,1.4130206,0.3055073
26.171776,35.357582,1.4252888,1.0
25.841928,35.147083,1.560734,0.6441465
27.474834,34.59454,1.7889963,0.72327566
25.692652,35.521023,1.1254565,0.38258544
25.502766,34.994255,1.2913299,0.23160963
24.592497,35.038383,1.5164025,0.62213624
25.830355,34.99751,1.4097619,0.7796252
27.179346,34.52991,1.3219635,0.59133494
25.086035,34.745724,0.92227346,0.7510678
25.987673,35.404655,1.3748244,1.0
23.582767,34.56084,2.0536368,0.54174507
26.67675,35.654167,1.4633409,0.19617598
25.64169,34.525146,1.3032633,0.8820293
25.048565,35.432087,0.9584292,0.81913733
26.851437,35.030846,1.5807416,0.78584015
26.900768,34.908028,1.2858399,0.6913244
26.417816,34.800316,1.5262969,0.8043051
24.373543,34.931244,1.2646575,0.85305226
24.67103,34.952812,1.3950714,0.26806968
26.61729,34.94474,1.2569039,0.9541478
26.75159,35.049004,1.2767202,0.5497038
26.506159,34.929283,1.8034004,0.57549614
24.302368,35.227646,1.3550062,0.52078825
26.95064,34.731735,1.5109541,0.71216464
26.884233,34.746784,1.8007346,1.0
26.945354,34.58446,1.0264587,0.57215333
27.011356,35.34541,1.391431,0.31386095
25.29261,35.032,1.2706842,0.72656274
24.70004,35.577282,1.7972485,0.32305428
25.880909,34.901417,1.7352805,0.8061686
26.221033,34.84761,1.0981128,0.7184579
25.623838,35.09315,1.564408,0.5140625
25.476736,34.806313,1.0333695,0.8147067
26.525738,35.768494,1.5688595,0.94528717
26.51763,35.192486,1.3464098,0.83555466
